LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1050027, units = real

200 atoms
2 atom types
199 bonds
1 bond types

-163.9664 163.9664 xlo xhi
-163.9664 163.9664 ylo yhi
-163.9664 163.9664 zlo zhi

Masses

1 72
2 72

Bond Coeffs # harmonic

1 27.486 4.48

Atoms # full

177 -0.002082980684712147 0.002789023049650599 0.0003996147815285268
178 0.0006281975587712069 0.0002983390099530724 0.0011605997402359053
179 0.0013781176287407024 0.002036839541191146 -0.0014315831370520155
180 -0.0001075064156934167 0.0035799601326773965 -0.0022548070855986087
181 0.001037127508330109 0.001056510374339268 0.001982300648305449
182 0.0007021620314134739 0.0015068030060998514 -0.0009549832049299424
183 -0.00011871830966970394 -0.002155046027234832 0.00023786545514650314
184 0.00010621217681145281 -0.0012445448663121457 -0.0009263170975379836
185 -0.00019405040353282074 -0.002156475942123571 0.0013038551202018468
186 0.0023197126645863406 -0.0023363936274535015 -0.0008231141208547697
187 -0.0009816553034731068 0.0003210188839054561 -0.0029385672288877287
188 0.0011612829163498064 0.0010744325495060172 0.002020696429291933
189 -0.00021193897190816747 -0.0006874896028384636 -0.003243088544144995
190 -0.0033628693780443425 0.0014013307499019382 -0.001380356282133979
191 3.4768753062472423e-05 -0.0036922808739663277 -0.0005631033461072422
192 0.0018933307397808502 0.0011186138416640597 0.00026430481154351385
193 -0.0028943112333676352 0.00027306773698010215 -0.0023530818073889876
194 0.002984026183760908 -0.001131944359148466 -0.002227446124031995
195 0.0006321321216898849 -0.00043022991642152153 2.834335319339176e-05
196 -0.0025887762958684353 0.0035422779214399395 0.0012162877807321943
197 0.00010812540035257618 2.1407242249259295e-05 -0.00093315329067092
198 0.0025540790528985734 -0.0014979105770357595 -0.003122279552743467
199 -0.0015660993330636282 -0.0010006747405019193 0.00380130747125485
200 0.002363855317222876 0.0004719942478602818 0.00133889973024726

Bonds

1 1 1 2
2 1 2 3
3 1 3 4
4 1 4 5
5 1 5 6
6 1 6 7
7 1 7 8
8 1 8 9
9 1 9 10
10 1 10 11
11 1 11 12
12 1 12 13
13 1 13 14
14 1 14 15
15 1 15 16
16 1 16 17
17 1 17 18
18 1 18 19
19 1 19 20
20 1 20 21
21 1 21 22
22 1 22 23
23 1 23 24
24 1 24 25
25 1 25 26
26 1 26 27
27 1 27 28
28 1 28 29
29 1 29 30
30 1 30 31
31 1 31 32
32 1 32 33
33 1 33 34
34 1 34 35
35 1 35 36
36 1 36 37
37 1 37 38
38 1 38 39
39 1 39 40
40 1 40 41
41 1 41 42
42 1 42 43
43 1 43 44
44 1 44 45
45 1 45 46
46 1 46 47
47 1 47 48
48 1 48 49
49 1 49 50
50 1 50 51
51 1 51 52
52 1 52 53
53 1 53 54
54 1 54 55
55 1 55 56
56 1 56 57
57 1 57 58
58 1 58 59
59 1 59 60
60 1 60 61
61 1 61 62
62 1 62 63
63 1 63 64
64 1 64 65
65 1 65 66
66 1 66 67
67 1 67 68
68 1 68 69
69 1 69 70
70 1 70 71
71 1 71 72
72 1 72 73
73 1 73 74
74 1 74 75
75 1 75 76
76 1 76 77
77 1 77 78
78 1 78 79
79 1 79 80
80 1 80 81
81 1 81 82
82 1 82 83
83 1 83 84
84 1 84 85
85 1 85 86
86 1 86 87
87 1 87 88
88 1 88 89
89 1 89 90
90 1 90 91
91 1 91 92
92 1 92 93
93 1 93 94
94 1 94 95
95 1 95 96
96 1 96 97
97 1 97 98
98 1 98 99
99 1 99 100
100 1 100 101
101 1 101 102
102 1 102 103
103 1 103 104
104 1 104 105
105 1 105 106
106 1 106 107
107 1 107 108
108 1 108 109
109 1 109 110
110 1 110 111
111 1 111 112
112 1 112 113
113 1 113 114
114 1 114 115
115 1 115 116
116 1 116 117
117 1 117 118
118 1 118 119
119 1 119 120
120 1 120 121
121 1 121 122
122 1 122 123
123 1 123 124
124 1 124 125
125 1 125 126
126 1 126 127
127 1 127 128
128 1 128 129
129 1 129 130
130 1 130 131
131 1 131 132
132 1 132 133
133 1 133 134
134 1 134 135
135 1 135 136
136 1 136 137
137 1 137 138
138 1 138 139
139 1 139 140
140 1 140 141
141 1 141 142
142 1 142 143
143 1 143 144
144 1 144 145
145 1 145 146
146 1 146 147
147 1 147 148
148 1 148 149
149 1 149 150
150 1 150 151
151 1 151 152
152 1 152 153
153 1 153 154
154 1 154 155
155 1 155 156
156 1 156 157
157 1 157 158
158 1 158 159
159 1 159 160
160 1 160 161
161 1 161 162
162 1 162 163
163 1 163 164
164 1 164 165
165 1 165 166
166 1 166 167
167 1 167 168
168 1 168 169
169 1 169 170
170 1 170 171
171 1 171 172
172 1 172 173
173 1 173 174
174 1 174 175
175 1 175 176
176 1 176 177
177 1 177 178
178 1 178 179
179 1 179 180
180 1 180 181
181 1 181 182
182 1 182 183
183 1 183 184
184 1 184 185
185 1 185 186
186 1 186 187
187 1 187 188
188 1 188 189
189 1 189 190
190 1 190 191
191 1 191 192
192 1 192 193
193 1 193 194
194 1 194 195
195 1 195 196
196 1 196 197
197 1 197 198
198 1 198 199
199 1 199 200
